filename,variety,actual_class,predicted_class,probability,gradcam_path
TTTB (8)_aug50.jpg,Assamica,tender,Tender,0.02826605923473835,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (8)_aug50.jpg
TTTB (9)_aug1.jpg,Assamica,tender,Tender,0.1037532165646553,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug1.jpg
TTTB (9)_aug21.jpg,Assamica,tender,Tender,0.18374934792518616,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug21.jpg
TTTB (9)_aug37.jpg,Assamica,tender,Tender,0.07966496795415878,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug37.jpg
TTTB (9)_aug41.jpg,Assamica,tender,Tender,0.03996986150741577,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug41.jpg
TTTB (9)_aug5.jpg,Assamica,tender,Tender,0.18402835726737976,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug5.jpg
TTTB (9)_aug50.jpg,Assamica,tender,Tender,0.18737058341503143,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug50.jpg
TTTB (9)_aug63.jpg,Assamica,tender,Tender,0.19110359251499176,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (9)_aug63.jpg
OS (1)_aug120.jpg,DT1,matured,Tender,0.9937342405319214,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug120.jpg
OS (1)_aug127.jpg,DT1,matured,Tender,0.9772182106971741,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug127.jpg
OS (1)_aug132.jpg,DT1,matured,Tender,0.9906414747238159,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug132.jpg
OS (1)_aug4.jpg,DT1,matured,Tender,0.9950879216194153,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug4.jpg
OS (1)_aug40.jpg,DT1,matured,Tender,0.9937594532966614,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug40.jpg
OS (1)_aug62.jpg,DT1,matured,Tender,0.9935747981071472,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug62.jpg
OS (1)_aug63.jpg,DT1,matured,Tender,0.944822371006012,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug63.jpg
OS (1)_aug88.jpg,DT1,matured,Tender,0.9549264907836914,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug88.jpg
OS (1)_aug92.jpg,DT1,matured,Tender,0.9858983159065247,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug92.jpg
OS (1)_aug99.jpg,DT1,matured,Tender,0.9582913517951965,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (1)_aug99.jpg
OS (2)_aug10.jpg,DT1,matured,Tender,0.9828903079032898,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug10.jpg
OS (2)_aug18.jpg,DT1,matured,Tender,0.9489200711250305,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug18.jpg
OS (2)_aug31.jpg,DT1,matured,Tender,0.9270015954971313,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug31.jpg
OS (2)_aug44.jpg,DT1,matured,Tender,0.9560554623603821,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug44.jpg
OS (2)_aug49.jpg,DT1,matured,Tender,0.9861968159675598,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug49.jpg
OS (2)_aug59.jpg,DT1,matured,Tender,0.9438900947570801,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug59.jpg
OS (2)_aug6.jpg,DT1,matured,Tender,0.9448221325874329,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug6.jpg
OS (2)_aug60.jpg,DT1,matured,Tender,0.9455161690711975,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug60.jpg
OS (2)_aug61.jpg,DT1,matured,Tender,0.837592363357544,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug61.jpg
OS (2)_aug66.jpg,DT1,matured,Tender,0.9467911720275879,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug66.jpg
OS (2)_aug7.jpg,DT1,matured,Tender,0.9589430093765259,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (2)_aug7.jpg
OS (3).jpg,DT1,matured,Tender,0.9939554929733276,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3).jpg
OS (3)_aug10.jpg,DT1,matured,Tender,0.9956579804420471,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug10.jpg
OS (3)_aug107.jpg,DT1,matured,Tender,0.9961346387863159,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug107.jpg
OS (3)_aug26.jpg,DT1,matured,Tender,0.9822126030921936,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug26.jpg
OS (3)_aug3.jpg,DT1,matured,Tender,0.9975179433822632,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug3.jpg
OS (3)_aug34.jpg,DT1,matured,Tender,0.9940860867500305,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug34.jpg
OS (3)_aug35.jpg,DT1,matured,Tender,0.9945061206817627,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug35.jpg
OS (3)_aug44.jpg,DT1,matured,Tender,0.9949420690536499,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug44.jpg
OS (3)_aug46.jpg,DT1,matured,Tender,0.9863139986991882,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug46.jpg
OS (3)_aug47.jpg,DT1,matured,Tender,0.9950167536735535,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug47.jpg
OS (3)_aug56.jpg,DT1,matured,Tender,0.9914333820343018,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug56.jpg
OS (3)_aug57.jpg,DT1,matured,Tender,0.9920745491981506,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug57.jpg
OS (3)_aug62.jpg,DT1,matured,Tender,0.9991114139556885,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug62.jpg
OS (3)_aug65.jpg,DT1,matured,Tender,0.9934086203575134,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug65.jpg
OS (3)_aug7.jpg,DT1,matured,Tender,0.9937710762023926,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug7.jpg
OS (3)_aug70.jpg,DT1,matured,Tender,0.994367241859436,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug70.jpg
OS (3)_aug74.jpg,DT1,matured,Tender,0.9939900040626526,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug74.jpg
OS (3)_aug76.jpg,DT1,matured,Tender,0.9985520243644714,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (3)_aug76.jpg
OS (4)_aug100.jpg,DT1,matured,Tender,0.984744131565094,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug100.jpg
OS (4)_aug111.jpg,DT1,matured,Tender,0.9698491096496582,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug111.jpg
OS (4)_aug119.jpg,DT1,matured,Tender,0.9863720536231995,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug119.jpg
OS (4)_aug125.jpg,DT1,matured,Tender,0.9393956065177917,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug125.jpg
OS (4)_aug131.jpg,DT1,matured,Tender,0.9539244771003723,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug131.jpg
OS (4)_aug142.jpg,DT1,matured,Tender,0.9812163710594177,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug142.jpg
OS (4)_aug143.jpg,DT1,matured,Tender,0.9645561575889587,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug143.jpg
OS (4)_aug15.jpg,DT1,matured,Tender,0.9800211191177368,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug15.jpg
OS (4)_aug22.jpg,DT1,matured,Tender,0.9086813926696777,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug22.jpg
OS (4)_aug27.jpg,DT1,matured,Tender,0.8895037770271301,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug27.jpg
OS (4)_aug30.jpg,DT1,matured,Tender,0.9780405759811401,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug30.jpg
OS (4)_aug36.jpg,DT1,matured,Tender,0.9363307356834412,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug36.jpg
OS (4)_aug44.jpg,DT1,matured,Tender,0.9211708903312683,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug44.jpg
OS (4)_aug59.jpg,DT1,matured,Tender,0.9245473742485046,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug59.jpg
OS (4)_aug60.jpg,DT1,matured,Tender,0.9010827541351318,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug60.jpg
OS (4)_aug66.jpg,DT1,matured,Tender,0.7981035709381104,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug66.jpg
OS (4)_aug73.jpg,DT1,matured,Tender,0.9674340486526489,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug73.jpg
OS (4)_aug8.jpg,DT1,matured,Tender,0.9457385540008545,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug8.jpg
OS (4)_aug80.jpg,DT1,matured,Tender,0.96773362159729,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (4)_aug80.jpg
OS (5)_aug1.jpg,DT1,matured,Tender,0.783454418182373,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug1.jpg
OS (5)_aug105.jpg,DT1,matured,Tender,0.8131267428398132,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug105.jpg
OS (5)_aug106.jpg,DT1,matured,Tender,0.9427255392074585,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug106.jpg
OS (5)_aug112.jpg,DT1,matured,Tender,0.9898972511291504,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug112.jpg
OS (5)_aug115.jpg,DT1,matured,Tender,0.8780830502510071,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug115.jpg
OS (5)_aug116.jpg,DT1,matured,Tender,0.9021037817001343,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug116.jpg
OS (5)_aug128.jpg,DT1,matured,Tender,0.9136154651641846,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug128.jpg
OS (5)_aug135.jpg,DT1,matured,Tender,0.9547311067581177,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug135.jpg
OS (5)_aug15.jpg,DT1,matured,Tender,0.9416778683662415,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug15.jpg
OS (5)_aug40.jpg,DT1,matured,Tender,0.9112521409988403,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug40.jpg
OS (5)_aug44.jpg,DT1,matured,Tender,0.9746775031089783,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug44.jpg
OS (5)_aug5.jpg,DT1,matured,Tender,0.9769668579101562,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug5.jpg
OS (5)_aug60.jpg,DT1,matured,Tender,0.9923586845397949,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug60.jpg
OS (5)_aug62.jpg,DT1,matured,Tender,0.9092919230461121,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug62.jpg
OS (5)_aug64.jpg,DT1,matured,Tender,0.9933450222015381,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug64.jpg
OS (5)_aug85.jpg,DT1,matured,Tender,0.9152865409851074,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug85.jpg
OS (5)_aug87.jpg,DT1,matured,Tender,0.9599969983100891,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug87.jpg
OS (5)_aug96.jpg,DT1,matured,Tender,0.9969885945320129,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (5)_aug96.jpg
OS (6)_aug10.jpg,DT1,matured,Tender,0.9859476089477539,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (6)_aug10.jpg
OS (6)_aug100.jpg,DT1,matured,Tender,0.9962118864059448,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (6)_aug100.jpg
OS (6)_aug21.jpg,DT1,matured,Tender,0.960254967212677,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (6)_aug21.jpg
OS (6)_aug34.jpg,DT1,matured,Tender,0.9949363470077515,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (6)_aug34.jpg
OS (6)_aug73.jpg,DT1,matured,Tender,0.9584898352622986,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (6)_aug73.jpg
OS (7)_aug10.jpg,DT1,matured,Tender,0.8617463111877441,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug10.jpg
OS (7)_aug101.jpg,DT1,matured,Tender,0.8886501789093018,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug101.jpg
OS (7)_aug104.jpg,DT1,matured,Tender,0.914463460445404,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug104.jpg
OS (7)_aug113.jpg,DT1,matured,Tender,0.929955780506134,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug113.jpg
OS (7)_aug116.jpg,DT1,matured,Tender,0.900360643863678,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug116.jpg
OS (7)_aug117.jpg,DT1,matured,Tender,0.9169492125511169,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug117.jpg
OS (7)_aug121.jpg,DT1,matured,Tender,0.9123955965042114,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug121.jpg
OS (7)_aug129.jpg,DT1,matured,Tender,0.9010198712348938,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug129.jpg
OS (7)_aug142.jpg,DT1,matured,Tender,0.8430768251419067,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug142.jpg
OS (7)_aug21.jpg,DT1,matured,Tender,0.8889346718788147,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug21.jpg
OS (7)_aug34.jpg,DT1,matured,Tender,0.8724578619003296,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug34.jpg
OS (7)_aug43.jpg,DT1,matured,Tender,0.9223108291625977,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug43.jpg
OS (7)_aug47.jpg,DT1,matured,Tender,0.9385346174240112,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug47.jpg
OS (7)_aug62.jpg,DT1,matured,Tender,0.8538031578063965,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug62.jpg
OS (7)_aug67.jpg,DT1,matured,Tender,0.890613853931427,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug67.jpg
OS (7)_aug71.jpg,DT1,matured,Tender,0.9443820714950562,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug71.jpg
OS (7)_aug82.jpg,DT1,matured,Tender,0.8665494322776794,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug82.jpg
OS (7)_aug86.jpg,DT1,matured,Tender,0.8526804447174072,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (7)_aug86.jpg
OS (8)_aug12.jpg,DT1,matured,Tender,0.9713705778121948,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug12.jpg
OS (8)_aug129.jpg,DT1,matured,Tender,0.9935534000396729,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug129.jpg
OS (8)_aug37.jpg,DT1,matured,Tender,0.9988255500793457,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug37.jpg
OS (8)_aug42.jpg,DT1,matured,Tender,0.9440209269523621,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug42.jpg
OS (8)_aug6.jpg,DT1,matured,Tender,0.9888712167739868,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug6.jpg
OS (8)_aug66.jpg,DT1,matured,Tender,0.8725301027297974,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug66.jpg
OS (8)_aug72.jpg,DT1,matured,Tender,0.8833749890327454,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug72.jpg
OS (8)_aug75.jpg,DT1,matured,Tender,0.98354172706604,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug75.jpg
OS (8)_aug80.jpg,DT1,matured,Tender,0.9655172228813171,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug80.jpg
OS (8)_aug81.jpg,DT1,matured,Tender,0.9932134747505188,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_matured\OS (8)_aug81.jpg
TTB (1)_aug30.jpg,DT1,tender,Tender,0.968289315700531,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_tender\TTB (1)_aug30.jpg
TTB (1)_aug31.jpg,DT1,tender,Tender,0.9286759495735168,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_tender\TTB (1)_aug31.jpg
TTB (1)_aug53.jpg,DT1,tender,Tender,0.8210743069648743,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_tender\TTB (1)_aug53.jpg
TTB (2)_aug24.jpg,DT1,tender,Tender,0.9123652577400208,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\DT1_tender\TTB (2)_aug24.jpg
