date,grade,confidence,color,aroma,age,quantity_kg,quantity_multiplier,market_price,rainfall_mm,rainfall_impact,season,exchange_rate,actual_price
20/01/2025,Pekoe,0.91,1,1,1,7327,0.946,1161.46,130.1,1,Peak,309.47,1042.15
21/01/2025,Fanning1,0.88,1,1,0.5,427,1.064,1042.19,122.8,1,Peak,306.13,1011.66
21/01/2025,BOP,0.97,1,1,0.5,1143,0.99,1157.64,118.7,1,Peak,307.31,1044.49
21/01/2025,BOPF,0.91,1,1,1,3634,0.955,1242.28,134.8,1,Peak,309.76,1166.14
21/01/2025,Dust,0.85,0,1,0.5,6347,0.944,1001.37,128.7,1,Peak,307.85,773.12
22/01/2025,Dust1,0.88,0.5,0.5,0.5,4740,0.957,988.28,127.9,1,Peak,308.93,794.48
22/01/2025,Fanning1,0.84,0.5,1,1,240,1.065,1102.19,118.7,1,Peak,309.61,1070.03
23/01/2025,BOP,0.98,1,1,0.5,5849,0.902,1137.64,130.2,1,Peak,306.29,942.92
24/01/2025,Pekoe,0.88,1,1,0.5,3279,0.965,1091.46,122.6,1,Peak,306.33,966.02
24/01/2025,Dust1,0.95,0.5,1,1,5508,0.937,938.28,123.8,1,Peak,306.31,806.95
24/01/2025,Dust,0.85,0.5,0.5,0,7600,0.932,1021.37,118.1,1,Peak,308.64,753.57
24/01/2025,Fanning1,0.82,0.5,0.5,1,291,1.051,1022.19,123.9,1,Peak,307.35,939.02
25/01/2025,BOP,0.95,0.5,1,1,2049,0.991,1157.64,119.4,1,Peak,308.5,1045.66
25/01/2025,BOPF,0.85,1,1,0.5,3797,0.957,1252.28,123.6,1,Peak,309.26,1123.29
25/01/2025,BOPF,0.89,0.5,1,1,774,1.008,1172.28,116.3,1,Peak,308.4,1116.09
27/01/2025,Pekoe,0.84,1,0.5,0,262,1.047,1161.46,128.6,1,Peak,309.65,1008.4
27/01/2025,Fanning1,0.91,0,1,0,3632,0.973,1092.19,129.8,1,Peak,306.32,835.75
27/01/2025,Dust1,0.85,1,0,0,2796,0.986,1008.28,119,1,Peak,309.04,794.79
27/01/2025,Dust,0.94,1,0.5,0.5,605,1.024,1021.37,128,1,Peak,308.88,908.31
27/01/2025,Dust1,0.92,1,1,1,824,1.003,988.28,121.4,1,Peak,308.2,939.12
27/01/2025,Dust1,0.94,1,0.5,1,2240,0.992,998.28,125.1,1,Peak,306.81,903.43
28/01/2025,Dust,0.88,1,1,0,4557,0.951,1001.37,134,1,Peak,307.71,837.92
28/01/2025,Fanning1,0.84,0.5,1,0.5,7302,0.924,1062.19,121,1,Peak,306.55,846.32
29/01/2025,BOP,0.96,0.5,1,0.5,4987,0.965,1217.64,118.8,1,Peak,309.95,1031.36
29/01/2025,BOP,0.88,1,1,0.5,2870,0.99,1197.64,134.8,1,Peak,308.54,1071.29
30/01/2025,Dust1,0.94,1,1,0.5,861,1.008,978.28,122.7,1,Peak,309.78,893.08
30/01/2025,Pekoe,0.95,1,0.5,0,7892,0.949,1091.46,126.6,1,Peak,308.07,856.14
31/01/2025,Dust,0.93,1,0.5,0.5,400,1.035,1011.37,131.6,1,Peak,309.11,903.19
31/01/2025,Pekoe,0.88,1,0,0.5,4584,0.966,1171.46,130,1,Peak,307.15,930.12
31/01/2025,BOPF,0.85,1,0,0.5,390,1.067,1262.28,118.7,1,Peak,309.04,1126.44
01/02/2025,Pekoe,0.97,1,0.5,1,250,1.047,1161.46,93.2,1,Peak,306.94,1115.94
02/02/2025,Dust,0.94,1,0.5,1,4621,0.968,1031.37,85.2,1,Peak,307.06,917.21
03/02/2025,Dust,0.88,0.5,0,1,284,1.079,1031.37,97.1,1,Peak,307.32,920.6
03/02/2025,Pekoe,0.95,0,1,1,2947,0.989,1171.46,99,1,Peak,308.64,1006.92
04/02/2025,Pekoe,0.97,0.5,1,0.5,4506,0.957,1151.46,88.8,1,Peak,307.6,949.83
04/02/2025,Dust1,0.98,0.5,0,0,650,1.026,988.28,93.6,1,Peak,309.14,745.65
04/02/2025,BOP,0.87,0.5,0.5,0.5,4955,0.97,1157.64,95,1,Peak,306.97,940.85
05/02/2025,BOP,0.89,0.5,1,0.5,1574,0.993,1217.64,99,1,Peak,306.49,1053.15
05/02/2025,BOP,0.95,1,1,0,2230,0.988,1217.64,99.5,1,Peak,308.97,1051.52
05/02/2025,Dust1,0.95,1,1,1,545,1.022,918.28,100.7,1,Peak,308.29,890.64
05/02/2025,Pekoe,0.82,1,0.5,0.5,663,1.016,1161.46,92.6,1,Peak,308.36,1014.58
06/02/2025,Dust,0.84,0,0.5,0.5,733,1.022,1031.37,102,1,Peak,309.21,833.34
06/02/2025,Pekoe,0.84,0,0.5,0.5,4013,0.952,1181.46,91.2,1,Peak,307.33,879.31
07/02/2025,BOPF,0.93,1,0.5,1,872,1.03,1242.28,99.7,1,Peak,307.57,1201.47
07/02/2025,Dust1,0.88,1,1,0,199,1.037,1008.28,92,1,Peak,309.17,900.32
07/02/2025,Dust,0.89,1,1,0,649,1.024,961.37,103.7,1,Peak,308.94,861.95
10/02/2025,Pekoe,0.95,0.5,1,0.5,447,1.048,1151.46,96.5,1,Peak,306.72,1061.03
10/02/2025,Fanning1,0.89,1,0.5,1,1493,0.994,1042.19,98,1,Peak,308.61,949.49
10/02/2025,Pekoe,0.83,1,0.5,0.5,240,1.036,1091.46,100.9,1,Peak,306.49,994.75
11/02/2025,Fanning1,0.91,1,1,0,3370,0.98,1102.19,89.5,1,Peak,307.73,931.19
11/02/2025,Fanning1,0.85,0.5,1,0,374,1.056,1092.19,86.3,1,Peak,308.16,960.7
11/02/2025,BOPF,0.97,0.5,1,0,1010,0.982,1192.28,100.1,1,Peak,308.3,961.79
11/02/2025,BOP,0.83,1,1,0,716,1.009,1207.64,90.1,1,Peak,309.62,1061.64
11/02/2025,Dust1,0.93,1,0,0.5,410,1.063,918.28,87.8,1,Peak,306.95,804.03
12/02/2025,BOPF,0.92,1,1,1,1864,0.985,1252.28,101.7,1,Peak,309.61,1202.47
12/02/2025,Dust1,0.97,1,1,0,637,1.021,988.28,90.1,1,Peak,308.63,882.32
13/02/2025,BOPF,0.87,0.5,1,0,226,1.064,1232.28,93.4,1,Peak,306.26,1084.33
13/02/2025,Dust,0.84,0.5,1,1,293,1.039,1021.37,91.7,1,Peak,309.5,975.85
13/02/2025,Dust,0.93,0.5,0.5,0,3349,0.955,1031.37,86.9,1,Peak,308.97,777.78
15/02/2025,Dust1,0.9,1,1,0,3258,0.967,958.28,96.9,1,Peak,306.21,818.71
15/02/2025,BOPF,0.93,1,1,0.5,1959,0.999,1242.28,99.2,1,Peak,309.77,1175.2
17/02/2025,BOP,0.97,1,1,1,424,1.038,1137.64,91.1,1,Peak,306.34,1136.74
17/02/2025,BOP,0.97,1,0.5,0,7806,0.935,1197.64,101.2,1,Peak,306.06,935.55
18/02/2025,Dust1,0.93,0.5,1,0,7163,0.902,978.28,85.1,1,Peak,309.86,741.38
18/02/2025,BOPF,0.85,1,1,0.5,2014,0.999,1212.28,95.5,1,Peak,309.66,1139.21
18/02/2025,BOP,0.87,1,1,1,2164,0.999,1217.64,100.3,1,Peak,308.06,1171.65
18/02/2025,Dust1,0.83,1,1,0.5,554,1.012,918.28,102.8,1,Peak,306.41,837.99
19/02/2025,BOPF,0.89,0,1,0,1963,0.987,1192.28,95.3,1,Peak,308.15,938.25
20/02/2025,Dust1,0.85,1,1,0.5,463,1.037,978.28,98.1,1,Peak,308.98,918.19
20/02/2025,Dust1,0.97,0,1,0.5,753,1.01,1008.28,89,1,Peak,309.12,849.52
20/02/2025,Dust1,0.84,0,0.5,1,676,1.002,1008.28,99.8,1,Peak,307.37,843.99
20/02/2025,Dust,0.87,1,1,0,2047,0.995,1031.37,93.7,1,Peak,307.05,898.34
21/02/2025,Dust1,0.93,0.5,0.5,0,592,1.007,938.28,93.6,1,Peak,307.61,736.18
21/02/2025,BOP,0.92,1,1,0.5,656,1.01,1197.64,87.9,1,Peak,306.25,1092.84
23/02/2025,Dust,0.86,1,1,0.5,1083,0.984,1001.37,87.2,1,Peak,307.12,897.88
24/02/2025,Dust1,0.88,1,1,1,2577,0.987,1008.28,90,1,Peak,307.45,951.01
24/02/2025,Pekoe,0.86,1,1,1,166,1.059,1171.46,92.4,1,Peak,309.27,1182.18
24/02/2025,Fanning1,0.92,1,1,1,869,1.013,1102.19,87,1,Peak,307.01,1074.16
24/02/2025,Dust,0.96,1,0.5,0.5,134,1.038,981.37,103.1,1,Peak,308.79,875.81
25/02/2025,Pekoe,0.85,0.5,1,0,6793,0.919,1181.46,96.3,1,Peak,307.56,893.69
25/02/2025,Fanning1,0.85,0.5,0.5,0,2449,0.986,1042.19,85.1,1,Peak,307.19,799.65
25/02/2025,Fanning1,0.86,1,1,0.5,638,1.03,1042.19,89.5,1,Peak,308.14,974.55
26/02/2025,Dust,0.87,0,0.5,0.5,1836,0.986,941.37,97.1,1,Peak,308.5,727.01
26/02/2025,Dust,0.85,0,0.5,0,2527,0.997,1021.37,99.6,1,Peak,308.42,757.87
27/02/2025,BOPF,0.91,0.5,0.5,1,2494,0.983,1232.28,91.5,1,Peak,306.37,1046.41
27/02/2025,BOPF,0.91,0,1,0.5,4812,0.971,1192.28,102.2,1,Peak,306.28,952.36
27/02/2025,Dust1,0.84,1,0.5,1,408,1.071,1008.28,103.2,1,Peak,309.32,977.93
27/02/2025,Dust,0.84,0.5,1,1,154,1.04,1001.37,100.4,1,Peak,309.04,958.91
27/02/2025,Dust1,0.84,1,0.5,0,378,1.057,918.28,91.1,1,Peak,308.05,797.08
28/02/2025,BOP,0.86,1,1,0.5,215,1.055,1137.64,103.2,1,Peak,306.9,1090.59
28/02/2025,Dust,0.84,0,0,1,1364,0.992,1021.37,86.5,1,Peak,307.7,803.19
01/03/2025,Dust,0.88,1,0,0,288,1.069,1031.37,147.5,1,Normal,309.73,867.33
02/03/2025,Dust1,0.89,0.5,0,1,1875,0.983,958.28,141.4,1,Normal,309.98,774.02
03/03/2025,Dust1,0.9,0,0.5,0,570,1.011,988.28,141.4,1,Normal,307.99,742.45
03/03/2025,Dust1,0.83,0.5,0.5,0,2439,0.98,1008.28,151.4,1,Normal,306.07,785.24
03/03/2025,BOP,0.97,0.5,0,1,4710,0.957,1227.64,153.4,1,Normal,306.9,961.08
04/03/2025,BOPF,0.88,1,0,0.5,127,1.054,1242.28,148.9,1,Normal,309.48,1076
04/03/2025,BOP,0.82,0,0.5,1,1286,0.989,1217.64,136.6,1,Normal,307.35,999.47
04/03/2025,BOPF,0.83,0.5,0.5,1,3811,0.967,1262.28,140.7,1,Normal,307.03,1053.15
05/03/2025,BOPF,0.86,1,0.5,1,608,1.012,1262.28,139.5,1,Normal,308.98,1203.58
06/03/2025,Dust1,0.9,0.5,0.5,0.5,3760,0.956,918.28,151.3,1,Normal,306.42,730.66
06/03/2025,BOPF,0.87,0.5,1,0,5768,0.91,1172.28,141.7,1,Normal,306.96,881.11
07/03/2025,Dust1,0.83,0.5,0,1,6630,0.91,1008.28,135.9,1,Normal,307.56,747.76
10/03/2025,Dust,0.89,0.5,1,1,6953,0.943,941.37,148.5,1,Normal,307.16,805.34
10/03/2025,BOP,0.97,1,1,0,5659,0.926,1217.64,152.7,1,Normal,308.43,983.77
11/03/2025,BOPF,0.87,0.5,0,0.5,4585,0.957,1242.28,143.9,1,Normal,308.43,934.42
11/03/2025,BOP,0.95,1,0,0,4021,0.959,1177.64,154.9,1,Normal,306.65,881.4
11/03/2025,BOPF,0.93,0.5,0,0.5,490,1.079,1232.28,136.8,1,Normal,306.16,1039.82
12/03/2025,Pekoe,0.84,0.5,0,0.5,3846,0.958,1171.46,152.1,1,Normal,306.17,869.53
13/03/2025,Pekoe,0.95,1,0,0.5,581,1.012,1151.46,150.8,1,Normal,308.68,960.21
14/03/2025,Dust1,0.84,1,1,0.5,493,1.046,988.28,145.7,1,Normal,307.95,938.91
14/03/2025,BOP,0.91,0,1,1,263,1.077,1177.64,140.6,1,Normal,309.16,1093.73
14/03/2025,BOP,0.97,0.5,1,0,3141,0.952,1227.64,139.2,1,Normal,308.85,966.42
15/03/2025,Dust,0.85,1,0,0.5,993,1.01,1001.37,148.4,1,Normal,307.93,841.87
17/03/2025,Dust1,0.88,0.5,0.5,1,387,1.066,988.28,154.3,1,Normal,308.47,924.71
17/03/2025,Pekoe,0.95,0.5,1,0.5,3648,0.958,1171.46,153.8,1,Normal,306.01,980.45
19/03/2025,Dust1,0.92,0.5,1,0,5680,0.919,958.28,137.5,1,Normal,306.84,730.32
19/03/2025,Dust,0.95,1,0,0,4328,0.962,981.37,154.1,1,Normal,309.31,751.28
19/03/2025,BOPF,0.89,0.5,0.5,1,3583,0.969,1252.28,141.7,1,Normal,308.48,1061.58
20/03/2025,BOP,0.83,1,0,1,354,1.062,1207.64,154.9,1,Normal,308.32,1105.23
20/03/2025,BOPF,0.94,0.5,1,0.5,4625,0.977,1252.28,143.4,1,Normal,308.82,1049.7
20/03/2025,BOPF,0.9,1,0.5,0.5,312,1.031,1192.28,142.5,1,Normal,309.16,1066.75
21/03/2025,Dust,0.87,0,0,1,3394,0.975,1031.37,149.8,1,Normal,309.73,798.32
21/03/2025,Pekoe,0.85,0,0.5,0.5,5517,0.906,1161.46,142.8,1,Normal,309.14,828.29
22/03/2025,Fanning1,0.85,0.5,1,1,505,1.001,1102.19,140.2,1,Normal,308.17,1005
24/03/2025,Pekoe,0.84,0.5,0.5,0.5,2336,0.984,1181.46,135.5,1,Normal,306.98,966.66
24/03/2025,Pekoe,0.83,1,1,1,3211,0.978,1091.46,150.4,1,Normal,306.43,1023
24/03/2025,Dust1,0.96,0,1,1,3847,0.979,918.28,136.9,1,Normal,306.84,788.27
26/03/2025,Dust1,0.95,1,1,1,437,1.079,958.28,147.7,1,Normal,307.94,983.66
26/03/2025,Pekoe,0.86,1,0.5,0,765,1.026,1091.46,138.2,1,Normal,309.59,914.5
26/03/2025,Pekoe,0.97,1,0.5,1,4335,0.972,1151.46,136.7,1,Normal,307.74,1028.34
26/03/2025,BOPF,0.93,0,1,0.5,2624,0.983,1192.28,140,1,Normal,309.82,976.76
26/03/2025,Pekoe,0.86,0.5,1,0.5,319,1.052,1091.46,143.5,1,Normal,309.83,993.22
27/03/2025,Pekoe,0.97,0.5,0.5,1,1660,0.985,1111.46,147.1,1,Normal,308.63,955.43
28/03/2025,Dust,0.93,0.5,1,0,4150,0.959,961.37,137.4,1,Normal,308.11,754.36
28/03/2025,Pekoe,0.83,0,0.5,0.5,262,1.07,1151.46,147.2,1,Normal,306.19,955.65
28/03/2025,Fanning1,0.87,0.5,0.5,0.5,109,1.076,1062.19,144.1,1,Normal,306.52,932.61
28/03/2025,Fanning1,0.83,0.5,1,1,1616,0.988,1092.19,145.7,1,Normal,309.1,969.59
29/03/2025,Dust1,0.9,0.5,0,0.5,416,1.037,958.28,141,1,Normal,309.45,772.56
29/03/2025,Pekoe,0.96,0.5,0,1,452,1.032,1131.46,136.8,1,Normal,306.3,966.11
29/03/2025,Dust,0.93,0,0.5,1,3303,0.969,1021.37,151.2,1,Normal,306.49,818.62
29/03/2025,Dust,0.87,0.5,1,0.5,6445,0.942,961.37,148.2,1,Normal,308.64,778.27
31/03/2025,Dust1,0.83,1,1,0.5,5854,0.938,988.28,136.6,1,Normal,309.43,838.35
01/04/2025,BOPF,0.96,1,1,0.5,7541,0.91,1232.28,229.1,1,Normal,306.75,1040.88
02/04/2025,Fanning1,0.92,1,0,0,623,1.008,1082.19,226.1,1,Normal,308.65,849.04
02/04/2025,BOP,0.88,1,0.5,0.5,1108,0.982,1217.64,238.5,1,Normal,307.53,1030.13
03/04/2025,BOPF,0.92,0.5,0.5,0.5,155,1.041,1172.28,223.8,1,Normal,309.58,1001.06
04/04/2025,Dust,0.86,0.5,0.5,0.5,1450,0.99,961.37,230.6,1,Normal,309.14,780.01
04/04/2025,Pekoe,0.82,1,0,0,878,1.005,1171.46,231.9,1,Normal,306.28,931.29
04/04/2025,BOP,0.93,0.5,1,0.5,5039,0.918,1197.64,222.8,1,Normal,308.33,946.6
06/04/2025,BOP,0.91,0,0,0,357,1.045,1217.64,222.2,1,Normal,307.34,887.5
07/04/2025,Pekoe,0.9,0.5,1,0.5,7121,0.924,1131.46,230.9,1,Normal,308.74,895.53
08/04/2025,BOPF,0.93,1,0.5,1,2425,0.984,1172.28,239.6,1,Normal,306.78,1083.91
08/04/2025,Pekoe,0.93,0,0.5,0,2864,0.988,1151.46,239.3,1,Normal,309.78,836.04
08/04/2025,Pekoe,0.87,0.5,0.5,0.5,2623,0.982,1091.46,231.6,1,Normal,308,884.24
10/04/2025,Dust,0.92,0.5,0.5,0.5,133,1.041,1031.37,223,1,Normal,308.37,880.28
10/04/2025,Pekoe,0.95,1,1,0.5,840,1.029,1171.46,228.6,1,Normal,307.08,1088.61
10/04/2025,BOP,0.87,1,0,1,447,1.075,1177.64,231.7,1,Normal,308.39,1094.74
11/04/2025,Fanning1,0.84,0.5,1,0.5,1616,0.991,1102.19,237.5,1,Normal,307.84,953.25
11/04/2025,BOP,0.84,0.5,0.5,0,3725,0.963,1197.64,236.7,1,Normal,307.85,892.89
13/04/2025,BOP,0.94,0.5,0.5,1,7543,0.945,1177.64,235.3,1,Normal,306.21,956.37
16/04/2025,Dust1,0.95,0,0.5,1,143,1.047,918.28,233.4,1,Normal,309.29,797.92
17/04/2025,BOP,0.94,0.5,0.5,1,3295,0.954,1217.64,237.3,1,Normal,308.56,1009.4
17/04/2025,BOP,0.95,0.5,1,1,5495,0.905,1157.64,234.4,1,Normal,306.41,950.71
18/04/2025,BOP,0.87,0.5,1,1,4254,0.976,1207.64,227.8,1,Normal,306.49,1058.18
18/04/2025,Pekoe,0.93,1,0.5,0,202,1.078,1151.46,222.8,1,Normal,307.47,1020.92
20/04/2025,Dust1,0.89,0.5,1,0.5,1797,0.981,998.28,236,1,Normal,309.57,838.03
21/04/2025,BOPF,0.89,0.5,1,1,756,1.01,1252.28,238.1,1,Normal,308.1,1176.37
21/04/2025,Pekoe,0.94,0.5,0.5,1,4348,0.952,1181.46,223,1,Normal,308.58,974.15
21/04/2025,Fanning1,0.93,0.5,0.5,0.5,1663,0.992,1112.19,233.2,1,Normal,307.62,917.57
22/04/2025,BOP,0.93,0.5,0.5,0.5,618,1.003,1157.64,223.2,1,Normal,308.91,969.48
22/04/2025,BOP,0.92,1,0,1,326,1.076,1177.64,238.4,1,Normal,306.43,1089.57
23/04/2025,Fanning1,0.85,1,0.5,0.5,6777,0.94,1042.19,232.7,1,Normal,306.34,859.62
24/04/2025,BOP,0.95,0,0.5,0.5,779,1.02,1217.64,221.9,1,Normal,308.57,981.62
24/04/2025,Dust1,0.9,0.5,0,1,134,1.058,938.28,231.4,1,Normal,309.13,810.04
25/04/2025,Fanning1,0.91,1,0,0.5,699,1.029,1022.19,224.6,1,Normal,308.14,867.91
25/04/2025,Dust,0.88,1,0.5,1,398,1.032,1001.37,232.2,1,Normal,307.04,944.49
25/04/2025,Fanning1,0.95,0.5,0.5,1,7309,0.935,1112.19,222.8,1,Normal,309.23,891.07
26/04/2025,Pekoe,0.92,1,0.5,1,3213,0.965,1171.46,228.3,1,Normal,307.4,1033.97
26/04/2025,BOPF,0.82,1,0.5,1,373,1.058,1172.28,237.5,1,Normal,307.55,1150.88
30/04/2025,Fanning1,0.84,0.5,0,0.5,599,1.007,1092.19,234,1,Normal,306.04,867.45
01/05/2025,Fanning1,0.91,0,1,0,916,1.013,1062.19,255.4,1,Normal,306.17,846.48
02/05/2025,Dust,0.84,0.5,0.5,0,539,1.015,1021.37,227.2,1,Normal,309.25,821.69
03/05/2025,Dust,0.97,0.5,1,0,6306,0.925,941.37,237.2,1,Normal,307.39,729.32
05/05/2025,BOP,0.85,1,0,1,2132,0.994,1227.64,239.3,1,Normal,306.57,1064.16
05/05/2025,Dust1,0.97,1,0,0.5,242,1.044,988.28,247.5,1,Normal,307.54,847.54
07/05/2025,BOPF,0.85,1,0.5,1,438,1.076,1262.28,237.2,1,Normal,309.57,1281.53
08/05/2025,Fanning1,0.85,1,0.5,0,322,1.07,1092.19,255.5,1,Normal,307.55,969.46
08/05/2025,Fanning1,0.89,0.5,0.5,0,583,1.004,1022.19,257.9,1,Normal,307.12,798.99
09/05/2025,Fanning1,0.87,0.5,1,0.5,7674,0.901,1062.19,264.9,1,Normal,308.27,823.3
12/05/2025,Dust1,0.82,1,1,0.5,4139,0.952,918.28,223.9,1,Normal,307.11,789.72
12/05/2025,BOPF,0.86,0.5,1,0.5,5601,0.933,1192.28,218.2,1,Normal,306.46,967.38
13/05/2025,Fanning1,0.87,0.5,1,0,1527,0.991,1022.19,258,1,Normal,308.4,825.35
13/05/2025,Fanning1,0.83,1,0.5,0,536,1.001,1092.19,237.2,1,Normal,309.15,899.47
13/05/2025,Dust1,0.97,1,1,0.5,122,1.035,938.28,247.6,1,Normal,309.23,889.41
13/05/2025,Fanning1,0.93,0,0.5,0,116,1.078,1042.19,240.4,1,Normal,308.26,837.56
13/05/2025,Fanning1,0.94,0,0.5,1,4074,0.96,1042.19,251.7,1,Normal,309.34,818.73
13/05/2025,Dust,0.86,0.5,0,0,2500,0.982,1011.37,227.2,1,Normal,308.02,741
14/05/2025,Dust1,0.95,1,0,1,6669,0.933,988.28,245.3,1,Normal,307.04,794.64
16/05/2025,Dust1,0.9,1,0.5,1,192,1.051,1008.28,219.1,1,Normal,308.22,969.47
16/05/2025,BOP,0.95,1,1,1,4084,0.961,1197.64,221.3,1,Normal,308.79,1087.71
17/05/2025,Dust,0.91,0.5,0,1,3726,0.969,1021.37,231.8,1,Normal,309.34,815.77
19/05/2025,BOPF,0.94,0.5,0,0,7431,0.918,1252.28,221.7,1,Normal,307.81,845.12
19/05/2025,Dust,0.97,1,1,0.5,7151,0.925,1001.37,251.1,1,Normal,307.14,847.83
19/05/2025,BOP,0.95,0.5,0,1,1569,0.982,1177.64,262.7,1,Normal,306.66,953.38
20/05/2025,BOPF,0.87,0,0,1,841,1.017,1242.28,226.2,1,Normal,309.02,998.05
21/05/2025,Fanning1,0.91,1,0.5,1,4928,0.972,1092.19,263,1,Normal,306.5,974.3
21/05/2025,BOP,0.89,0.5,1,1,242,1.067,1157.64,250.8,1,Normal,308.91,1122.28
22/05/2025,Pekoe,0.94,0.5,1,0,261,1.077,1181.46,228.8,1,Normal,308.09,1050.26
25/05/2025,Pekoe,0.83,0.5,1,1,692,1.008,1111.46,256.9,1,Normal,307.94,1017.06
26/05/2025,Pekoe,0.96,0,0,0,7009,0.931,1171.46,221.6,1,Normal,306.71,757.34
26/05/2025,Fanning1,0.86,0.5,0.5,1,4792,0.965,1102.19,234,1,Normal,307.57,920.94
27/05/2025,BOP,0.97,0,0.5,0.5,328,1.039,1177.64,219.8,1,Normal,308.64,955.78
27/05/2025,Dust1,0.95,0,0.5,0,514,1.027,1008.28,221.4,1,Normal,307.64,763.84
29/05/2025,Dust1,0.88,0.5,0.5,1,237,1.045,978.28,248.7,1,Normal,306.89,888.12
30/05/2025,BOP,0.97,0.5,0.5,0,4479,0.953,1217.64,254,1,Normal,307.33,914.94
02/06/2025,BOP,0.9,0.5,1,1,2760,0.996,1177.64,188.2,1,Off,307.33,1066.81
02/06/2025,BOP,0.96,0,0.5,0,1993,0.986,1157.64,232,1,Off,308.53,832.45
02/06/2025,Dust1,0.92,1,0,0.5,4033,0.951,998.28,222.5,1,Off,309.32,771.99
04/06/2025,Dust1,0.85,0.5,0.5,0.5,2522,0.989,918.28,221.8,1,Off,307.06,746.2
04/06/2025,BOP,0.86,0.5,0.5,0.5,459,1.08,1217.64,199.6,1,Off,307.57,1081.38
04/06/2025,BOPF,0.91,1,0,0.5,2153,0.987,1262.28,190.4,1,Off,308.52,1024.22
06/06/2025,Dust1,0.91,1,0.5,0.5,367,1.068,958.28,195.4,1,Off,307.65,892.72
06/06/2025,Pekoe,0.91,0.5,1,0,7001,0.925,1171.46,186.8,1,Off,306.94,890.15
08/06/2025,Pekoe,0.98,1,1,0,692,1.016,1091.46,212.7,1,Off,306.66,968.45
09/06/2025,Dust1,0.9,0.5,0.5,1,483,1.045,978.28,187,1,Off,309.98,892.51
10/06/2025,Dust,0.92,0.5,0.5,1,2402,0.99,981.37,198.6,1,Off,307.89,834.79
11/06/2025,BOPF,0.85,0,0.5,0.5,313,1.046,1192.28,222.3,1,Off,306.8,970.69
11/06/2025,Fanning1,0.89,1,0.5,0,2287,0.986,1112.19,189.7,1,Off,307.7,898.43
13/06/2025,Dust,0.91,0.5,0.5,0,552,1.008,941.37,223.3,1,Off,306.51,743.8
16/06/2025,Fanning1,0.94,0.5,0.5,0,842,1,1042.19,204.1,1,Off,309.96,819.89
17/06/2025,BOPF,0.9,1,1,1,3900,0.96,1242.28,192.3,1,Off,309.04,1159.93
17/06/2025,Pekoe,0.9,0.5,0.5,0,952,1.028,1181.46,223.7,1,Off,307.11,945.64
17/06/2025,Pekoe,0.95,0.5,0.5,0.5,3051,0.973,1131.46,207.1,1,Off,308.91,905.94
19/06/2025,BOPF,0.88,1,0,1,200,1.059,1212.28,234.9,1,Off,306.38,1102.72
20/06/2025,Fanning1,0.86,0.5,0.5,0.5,122,1.079,1112.19,231.1,1,Off,306.12,985.71
24/06/2025,Dust1,0.9,0.5,0,0,519,1.021,938.28,215.4,1,Off,309.48,705.21
25/06/2025,BOP,0.89,0,0.5,0,242,1.047,1217.64,227.3,1,Off,309.39,946.06
25/06/2025,Fanning1,0.94,0.5,1,0,306,1.033,1112.19,230.3,1,Off,309.05,938.29
26/06/2025,BOP,0.86,1,0.5,1,2724,0.985,1177.64,193.6,1,Off,306.47,1058.55
27/06/2025,Dust1,0.83,0,1,1,662,1.024,938.28,189.3,1,Off,308.55,838.55
27/06/2025,Dust,0.95,0.5,0,1,482,1.049,981.37,232.2,1,Off,306.71,840.93
27/06/2025,BOPF,0.86,1,0,0.5,1541,0.992,1212.28,196.3,1,Off,309.09,996.16
30/06/2025,BOPF,0.83,0,0.5,0,2438,0.984,1252.28,219.4,1,Off,309.87,916.48
01/07/2025,Fanning1,0.94,0.5,0.5,1,4292,0.954,1060.64,158.4,1,Off,309.29,878.1
01/07/2025,Dust,0.93,0.5,0,1,181,1.039,952.22,190.1,1,Off,309.23,806.02
02/07/2025,Fanning1,0.89,0.5,0.5,0.5,1498,0.992,1050.64,146.1,1,Off,310.71,867.81
03/07/2025,Fanning1,0.84,0.5,0.5,0,803,1.028,1060.64,188.9,1,Off,311.86,844.58
04/07/2025,BOPF,0.84,0.5,0,1,3289,0.962,1196.27,193.6,1,Off,308,954.24
06/07/2025,BOP,0.85,0,0.5,0,225,1.054,1142.66,160.1,1,Off,308.4,887.13
07/07/2025,Dust1,0.93,0,0,1,4562,0.973,929.81,155.6,1,Off,311.28,704.94
08/07/2025,BOP,0.88,0.5,0,1,2246,0.987,1172.66,164.7,1,Off,311.29,958.2
10/07/2025,Pekoe,0.86,0.5,1,0.5,547,1.013,1097.85,190.7,1,Off,309.24,960.32
11/07/2025,Dust1,0.85,0.5,0.5,1,338,1.063,949.81,158.1,1,Off,311.21,866.74
11/07/2025,Dust1,0.93,1,0.5,0,3111,0.958,969.81,173.7,1,Off,308.46,773.92
12/07/2025,Dust1,0.93,0,0,1,191,1.038,929.81,170.1,1,Off,311.79,747.63
14/07/2025,Fanning1,0.94,0.5,1,0.5,2777,0.981,1060.64,170.7,1,Off,310.75,894.42
14/07/2025,BOP,0.91,1,0.5,1,5145,0.906,1182.66,159.8,1,Off,308.15,964.11
19/07/2025,BOP,0.84,1,0.5,0.5,997,1.028,1192.66,149.2,1,Off,311.73,1061.22
20/07/2025,Dust,0.88,1,0,0,2049,0.999,992.22,147,1,Off,309.21,765.44
